,Name,Adjusted,year,catch,catch_ma,b,b_lo,b_hi,bbmsy,bbmsy_lo,bbmsy_hi,s,s_lo,s_hi,f,f_lo,f_hi,fmsy,fmsy_lo,fmsy_hi,ffmsy,ffmsy_lo,ffmsy_hi,er
393,Mugil,MT_40,2010,369.1184,464.5050667,1102.218832,645.6851222,1481.228255,0.552023709,0.323378159,0.74184281,0.276011855,0.161689079,0.370921405,0.334886675,0.249197515,0.571669359,0.282762719,0.203742736,0.392429969,1.184338148,0.881295509,2.021728184,1.184338148
394,Mugil,MT_40,2011,249.0208,366.8504,969.0330176,574.1338235,1300.392102,0.485320324,0.287543157,0.651274729,0.242660162,0.143771579,0.325637365,0.256978653,0.191496703,0.433733025,0.274460989,0.197760981,0.38090848,0.936303021,0.697719204,1.580308466,0.908813772
395,Mugil,MT_40,2012,203.8946,274.0112667,909.0267844,487.6119401,1262.973143,0.455267432,0.244210445,0.632534211,0.227633716,0.122105223,0.316267105,0.224299881,0.161440171,0.418149318,0.257465314,0.185514864,0.357321169,0.871184851,0.627036583,1.624099614,0.79324418
396,Mugil,MT_40,2013,345.408,266.1078,925.731227,417.9554826,1337.25822,0.46363351,0.209324436,0.669738369,0.231816755,0.104662218,0.334869184,0.373119098,0.258295664,0.826422943,0.262196544,0.188923919,0.363887368,1.423051165,0.985122306,3.151921571,1.319548413
397,Mugil,MT_40,2014,261.5522,270.2849333,990.725938,299.6829735,1444.680215,0.496184779,0.150090075,0.723538473,0.248092389,0.075045037,0.361769237,0.264000558,0.181045049,0.872762963,0.280605115,0.202188088,0.389435555,0.940825893,0.645195114,3.110288864,0.933646975
398,Mugil,MT_40,2015,317.9036,308.2879333,1063.073479,89.23943931,1576.15838,0.532418562,0.044693744,0.789386617,0.266209281,0.022346872,0.394693309,0.299041982,0.201695213,3.562366622,0.282762719,0.203742736,0.392429969,1.057572167,0.713301999,12.59843105,1.057572167
399,Mugil,MT_60,2005,727.3632,727.3632,1988.240945,906.1409375,2726.209414,0.880947549,0.401491902,1.207925784,0.440473775,0.200745951,0.603962892,0.365832522,0.266803862,0.80270427,0.282762719,0.203742736,0.392429969,1.293779191,0.943560956,2.838791026,1.293779191
400,Mugil,MT_60,2006,419.5328,573.448,1726.618009,862.2044227,2356.85187,0.765027954,0.38202456,1.044271261,0.382513977,0.19101228,0.522135631,0.242979511,0.178005587,0.486581591,0.282762719,0.203742736,0.392429969,0.859305328,0.629522828,1.720812391,0.859305328
401,Mugil,MT_60,2007,525.4368,557.4442667,1618.946567,849.1264159,2181.533641,0.717321014,0.376229972,0.966591458,0.358660507,0.188114986,0.483295729,0.324554751,0.240856611,0.618796907,0.282762719,0.203742736,0.392429969,1.147798945,0.851797619,2.188396365,1.147798945
402,Mugil,MT_60,2008,619.4112,521.4602667,1505.101297,828.1017918,2011.207147,0.66687858,0.366914405,0.891123388,0.33343929,0.183457203,0.445561694,0.411541204,0.307979813,0.747989204,0.282762719,0.203742736,0.392429969,1.455429503,1.08918111,2.645289328,1.455429503
403,Mugil,MT_60,2009,551.328,565.392,1417.847412,810.8775807,1887.761874,0.628218228,0.359282721,0.836427396,0.314109114,0.179641361,0.418213698,0.388848613,0.292053785,0.679915209,0.282762719,0.203742736,0.392429969,1.375176382,1.03285817,2.404543325,1.375176382
404,Mugil,MT_60,2010,421.8496,530.8629333,1258.749776,760.0050049,1672.885435,0.557725427,0.336742158,0.741220187,0.278862714,0.168371079,0.370610093,0.335133803,0.252168852,0.555061608,0.282762719,0.203742736,0.392429969,1.185212124,0.891803746,1.962994305,1.185212124
405,Mugil,MT_60,2011,284.5952,419.2576,1100.722114,668.1629278,1485.617185,0.48770671,0.296048874,0.658245582,0.243853355,0.148024437,0.329122791,0.258553177,0.191566982,0.425936831,0.275810551,0.198733398,0.382781458,0.937430336,0.69456002,1.544309416,0.914382129
406,Mugil,MT_60,2012,233.0224,313.1557333,1035.492792,578.0522762,1441.159956,0.458804975,0.256122749,0.638547523,0.229402487,0.128061374,0.319273762,0.22503527,0.161690865,0.403116482,0.259465885,0.186956361,0.360097644,0.867301959,0.62316811,1.553639633,0.795844907
407,Mugil,MT_60,2013,394.752,304.1232,1064.074083,495.7775369,1519.887669,0.471468741,0.21966855,0.67343011,0.235734371,0.109834275,0.336715055,0.370981688,0.259724457,0.796228087,0.266627567,0.192116662,0.370036927,1.391385343,0.974109543,2.986293192,1.311989393
408,Mugil,MT_60,2014,298.9168,308.8970667,1121.603214,364.3624294,1644.12353,0.496958684,0.161441293,0.728476394,0.248479342,0.080720647,0.364238197,0.266508509,0.18180921,0.820383157,0.281042778,0.202503443,0.390042962,0.948284497,0.646909383,2.919068634,0.94251643
409,Mugil,MT_60,2015,363.3184,352.3290667,1223.644423,101.7205727,1781.943873,0.542170987,0.045070236,0.789541676,0.271085494,0.022535118,0.394770838,0.296915013,0.203888801,3.571729792,0.282762719,0.203742736,0.392429969,1.05005007,0.721059699,12.63154422,1.05005007
410,Octopus,MT,2000,0.596,0.596,2111.553104,1128.599543,2916.39813,0.874993435,0.467673386,1.208508189,0.437496717,0.233836693,0.604254094,0.000282257,0.000204362,0.000528088,0.282762719,0.203742736,0.392429969,0.00099821,0.000722732,0.001867602,0.00099821
411,Octopus,MT,2005,570.9416,285.7688,2754.172702,1516.353909,3677.634031,1.141284596,0.628352521,1.523952027,0.570642298,0.31417626,0.761976013,0.207300581,0.155246986,0.376522655,0.282762719,0.203742736,0.392429969,0.733125573,0.549036261,1.33158521,0.733125573
412,Octopus,MT,2006,634.844,402.1272,3122.975859,1889.305812,3946.854556,1.294110656,0.782897754,1.635512655,0.647055328,0.391448877,0.817756328,0.203281751,0.160848086,0.336019715,0.282762719,0.203742736,0.392429969,0.718912844,0.568844741,1.18834518,0.718912844
413,Octopus,MT,2007,487.0352,564.2736,3318.678553,2208.360707,3990.508692,1.375206686,0.915108939,1.653602223,0.687603343,0.457554469,0.826801112,0.146755762,0.1220484,0.220541508,0.282762719,0.203742736,0.392429969,0.519006757,0.431628328,0.779952563,0.519006757
414,Octopus,MT,2008,991.4584,704.4458667,3298.251902,2405.916479,3857.779981,1.366742212,0.996972854,1.598601593,0.683371106,0.498486427,0.799300797,0.300601176,0.257002319,0.412091778,0.282762719,0.203742736,0.392429969,1.06308631,0.908897464,1.457376627,1.06308631
415,Octopus,MT,2009,991.3628,823.2854667,3131.829966,2462.400823,3656.310185,1.297779655,1.020379052,1.51511577,0.648889827,0.510189526,0.757557885,0.31654426,0.271137499,0.402600093,0.282762719,0.203742736,0.392429969,1.119469572,0.958887013,1.423808958,1.119469572
416,Octopus,MT,2010,496.4616,826.4276,2884.798274,2301.150616,3430.301969,1.19541372,0.953559575,1.421461623,0.59770686,0.476779788,0.710730811,0.172095777,0.14472825,0.215744939,0.282762719,0.203742736,0.392429969,0.608622584,0.511836391,0.762989336,0.608622584
417,Octopus,MT,2011,898.4604,795.4282667,2680.398339,2087.985563,3260.963402,1.110713694,0.865227427,1.351290461,0.555356847,0.432613713,0.675645231,0.335196596,0.275519927,0.430300102,0.282762719,0.203742736,0.392429969,1.185434194,0.974385619,1.521770984,1.185434194
418,Octopus,MT,2012,930.9492,775.2904,2554.079537,1876.880902,3136.613147,1.058369227,0.777749072,1.299761728,0.529184613,0.388874536,0.649880864,0.364494992,0.296800771,0.49600867,0.282762719,0.203742736,0.392429969,1.289048969,1.049646048,1.754151577,1.289048969
419,Octopus,MT,2013,621.7392,817.0496,2448.507849,1660.878312,3050.069484,1.014622028,0.688241094,1.263899434,0.507311014,0.344120547,0.631949717,0.253925753,0.203844274,0.37434362,0.282762719,0.203742736,0.392429969,0.898017086,0.720902227,1.323878979,0.898017086
420,Octopus,MT,2014,620.32604,724.3381467,2301.93414,1340.456648,2933.757017,0.953884255,0.555463542,1.21570143,0.476942128,0.277731771,0.607850715,0.26948036,0.211444246,0.462772176,0.282762719,0.203742736,0.392429969,0.953026482,0.747779786,1.636609582,0.953026482
421,Octopus,MT,2015,485.18524,575.75016,2253.313796,1032.462778,2876.215408,0.933736771,0.427835867,1.191857119,0.466868386,0.213917933,0.595928559,0.21532076,0.16868877,0.469930006,0.282762719,0.203742736,0.392429969,0.761489212,0.596573589,1.661923493,0.761489212
422,Octopus,MT_20,2000,0.7152,0.7152,2538.667456,1369.48808,3511.592734,0.874167347,0.471570925,1.209185432,0.437083673,0.235785463,0.604592716,0.000281723,0.000203668,0.000522239,0.282762719,0.203742736,0.392429969,0.000996322,0.00072028,0.001846916,0.000996322
423,Octopus,MT_20,2005,685.12992,342.92256,3301.038868,1843.984051,4441.685986,1.136683098,0.634959353,1.529454693,0.568341549,0.317479677,0.764727346,0.207549789,0.154249968,0.371548723,0.282762719,0.203742736,0.392429969,0.734006906,0.545510271,1.313994731,0.734006906
424,Octopus,MT_20,2006,761.8128,482.55264,3746.20648,2283.718148,4763.655815,1.289972569,0.786377841,1.640322113,0.644986284,0.393188921,0.820161056,0.203355796,0.159921881,0.333584423,0.282762719,0.203742736,0.392429969,0.719174707,0.565569187,1.179732687,0.719174707
425,Octopus,MT_20,2007,584.44224,677.12832,3991.751854,2672.009837,4802.980627,1.374523914,0.920082598,1.653863259,0.687261957,0.460041299,0.826931629,0.146412468,0.121683239,0.218727578,0.282762719,0.203742736,0.392429969,0.517792686,0.430336925,0.773537539,0.517792686
426,Octopus,MT_20,2008,1189.75008,845.33504,3978.18153,2912.564029,4650.336257,1.369851095,1.002915275,1.60130154,0.684925547,0.501457637,0.80065077,0.299068826,0.255841732,0.408488901,0.282762719,0.203742736,0.392429969,1.057667102,0.904793008,1.44463493,1.057667102
427,Octopus,MT_20,2009,1189.63536,987.94256,3781.213809,2963.863546,4406.130247,1.302027028,1.020579803,1.517211393,0.651013514,0.510289901,0.758605697,0.314617321,0.269995505,0.401379936,0.282762719,0.203742736,0.392429969,1.112654886,0.95484831,1.419493832,1.112654886
428,Octopus,MT_20,2010,595.75392,991.71312,3472.727708,2779.582711,4119.341974,1.195802609,0.957124352,1.418458426,0.597901304,0.478562176,0.709229213,0.171552154,0.144623565,0.214332143,0.282762719,0.203742736,0.392429969,0.606700045,0.511466168,0.757992934,0.606700045
429,Octopus,MT_20,2011,1078.15248,954.51392,3234.792788,2519.683487,3916.282406,1.113871855,0.867630387,1.348536687,0.556935928,0.433815194,0.674268343,0.333298777,0.275299983,0.427892029,0.282762719,0.203742736,0.392429969,1.178722491,0.973607779,1.513254753,1.178722491
430,Octopus,MT_20,2012,1117.13904,930.34848,3082.170624,2256.699946,3784.322603,1.061317783,0.777074366,1.303097513,0.530658892,0.388537183,0.651548757,0.362452043,0.295201852,0.495032156,0.282762719,0.203742736,0.392429969,1.281824011,1.043991416,1.750698102,1.281824011
431,Octopus,MT_20,2013,746.08704,980.45952,2959.367919,1985.978447,3684.774189,1.019031774,0.683853849,1.268818911,0.509515887,0.341926924,0.634409455,0.252110268,0.202478361,0.37567731,0.282762719,0.203742736,0.392429969,0.891596561,0.71607163,1.328595617,0.891596561
432,Octopus,MT_20,2014,744.391248,869.205776,2794.114475,1614.048147,3526.608416,0.962128234,0.555782989,1.214355947,0.481064117,0.277891494,0.607177974,0.266414012,0.211078509,0.461195194,0.282762719,0.203742736,0.392429969,0.94218224,0.746486347,1.631032531,0.94218224
433,Octopus,MT_20,2015,582.222288,690.900192,2734.552906,1241.607121,3462.497451,0.941618743,0.427536265,1.192279912,0.470809371,0.213768133,0.596139956,0.212913155,0.168150965,0.468926344,0.282762719,0.203742736,0.392429969,0.752974635,0.594671622,1.658374007,0.752974635
434,Octopus,MT_40,2000,0.8344,0.8344,2992.740922,1394.60794,4146.136063,0.87197151,0.406336005,1.20802723,0.435985755,0.203168003,0.604013615,0.000278808,0.000201248,0.000598304,0.282762719,0.203742736,0.392429969,0.000986014,0.000711719,0.002115924,0.000986014
435,Octopus,MT_40,2005,799.31824,400.07632,3866.191191,2136.246531,5224.803296,1.126461882,0.62242144,1.522310063,0.563230941,0.31121072,0.761155031,0.206745658,0.152985327,0.374169474,0.282762719,0.203742736,0.392429969,0.731163069,0.541037826,1.323263103,0.731163069
436,Octopus,MT_40,2006,888.7816,562.97808,4400.967401,2678.223266,5617.412816,1.282275443,0.780332961,1.636701627,0.641137721,0.390166481,0.818350814,0.201951416,0.158219029,0.331854932,0.282762719,0.203742736,0.392429969,0.714208071,0.559546991,1.173616285,0.714208071
437,Octopus,MT_40,2007,681.84928,789.98304,4699.377588,3134.257085,5674.445308,1.369220885,0.913203968,1.653318738,0.684610442,0.456601984,0.826659369,0.145093529,0.120161398,0.217547336,0.282762719,0.203742736,0.392429969,0.513128215,0.424954881,0.769363574,0.513128215
438,Octopus,MT_40,2008,1388.04176,986.2242133,4694.008469,3422.490672,5493.961251,1.367656527,0.997184333,1.600732511,0.683828263,0.498592167,0.800366255,0.295704997,0.252648626,0.405564804,0.282762719,0.203742736,0.392429969,1.045770806,0.893500481,1.434293762,1.045770806
439,Octopus,MT_40,2009,1387.90792,1152.599653,4472.228517,3496.742414,5222.96099,1.303038237,1.018818482,1.521773285,0.651519118,0.509409241,0.760886642,0.310339222,0.26573201,0.396914544,0.282762719,0.203742736,0.392429969,1.097525243,0.939770314,1.40370182,1.097525243
440,Octopus,MT_40,2010,695.04624,1156.99864,4128.06697,3276.28739,4886.216019,1.202762579,0.954586227,1.423658537,0.60138129,0.477293113,0.711829268,0.168370873,0.142246318,0.212144466,0.282762719,0.203742736,0.392429969,0.595449335,0.503058956,0.75025614,0.595449335
441,Octopus,MT_40,2011,1257.84456,1113.599573,3855.041451,2982.030327,4656.62964,1.12321327,0.868850848,1.35676575,0.561606635,0.434425424,0.678382875,0.326285612,0.27011909,0.421808105,0.282762719,0.203742736,0.392429969,1.153920195,0.955285373,1.491738747,1.153920195
442,Octopus,MT_40,2012,1303.32888,1085.40656,3689.318282,2690.46001,4490.129427,1.074927806,0.783898286,1.308253885,0.537463903,0.391949143,0.654126942,0.353270924,0.290265326,0.484426037,0.282762719,0.203742736,0.392429969,1.249354672,1.026533223,1.7131892,1.249354672
443,Octopus,MT_40,2013,870.43488,1143.86944,3564.796639,2363.602486,4376.261195,1.03864691,0.688664366,1.275076989,0.519323455,0.344332183,0.637538494,0.244175185,0.198899207,0.368266189,0.282762719,0.203742736,0.392429969,0.86353387,0.703413828,1.302385936,0.86353387
444,Octopus,MT_40,2014,868.456456,1014.073405,3390.334719,1908.309777,4178.862493,0.987815305,0.556009291,1.217562474,0.493907652,0.278004646,0.608781237,0.256156553,0.207821257,0.45509197,0.282762719,0.203742736,0.392429969,0.905906386,0.734966963,1.609448272,0.905906386
445,Octopus,MT_40,2015,679.259336,806.050224,3340.290734,1478.532782,4094.512825,0.97323438,0.43078853,1.192986171,0.48661719,0.215394265,0.596493085,0.203353358,0.165895032,0.459414458,0.282762719,0.203742736,0.392429969,0.719166084,0.586693438,1.624734897,0.719166084
446,Octopus,MT_60,2000,0.9536,0.9536,3355.538519,1566.945285,4633.264799,0.875389911,0.408783295,1.208722009,0.437694955,0.204391648,0.604361004,0.000284187,0.000205816,0.000608573,0.282762719,0.203742736,0.392429969,0.001005037,0.000727875,0.002152238,0.001005037
447,Octopus,MT_60,2005,913.50656,457.23008,4370.20165,2416.88035,5831.774769,1.140094328,0.630513601,1.521388226,0.570047164,0.3152568,0.760694113,0.209030757,0.156642977,0.377969294,0.282762719,0.203742736,0.392429969,0.739244401,0.55397323,1.336701299,0.739244401
448,Octopus,MT_60,2006,1015.7504,643.40352,4961.300963,3000.423447,6268.377601,1.294299792,0.782747806,1.635288785,0.647149896,0.391373903,0.817644393,0.204734687,0.162043588,0.338535683,0.282762719,0.203742736,0.392429969,0.724051203,0.573072677,1.197242987,0.724051203
449,Octopus,MT_60,2007,779.25632,902.83776,5285.43699,3518.366805,6332.825744,1.378860111,0.917868409,1.652101959,0.689430055,0.458934205,0.82605098,0.147434606,0.123050334,0.221482399,0.282762719,0.203742736,0.392429969,0.521407512,0.435171701,0.783280057,0.521407512
450,Octopus,MT_60,2008,1586.33344,1127.113387,5254.377416,3844.036595,6127.902717,1.370757317,1.002828855,1.598641822,0.685378658,0.501414428,0.799320911,0.301907022,0.258870533,0.412673865,0.282762719,0.203742736,0.392429969,1.06770448,0.915504467,1.459435198,1.06770448
451,Octopus,MT_60,2009,1586.18048,1317.256747,4977.427188,3917.060438,5816.804448,1.298506787,1.021879251,1.517482782,0.649253394,0.510939625,0.758741391,0.318674773,0.272689325,0.404941538,0.282762719,0.203742736,0.392429969,1.127004203,0.964375098,1.43208956,1.127004203
452,Octopus,MT_60,2010,794.33856,1322.28416,4574.902299,3671.278445,5432.670806,1.193496451,0.957759862,1.417270338,0.596748226,0.478879931,0.708635169,0.173629623,0.14621511,0.216365654,0.282762719,0.203742736,0.392429969,0.614047082,0.517094723,0.765184512,0.614047082
453,Octopus,MT_60,2011,1437.53664,1272.685227,4266.431189,3317.485345,5173.493097,1.113022782,0.865462633,1.349656288,0.556511391,0.432731316,0.674828144,0.336941246,0.277865769,0.433321173,0.282762719,0.203742736,0.392429969,1.191604206,0.98268177,1.532455104,1.191604206
454,Octopus,MT_60,2012,1489.51872,1240.46464,4057.516417,2966.197832,4991.589195,1.058521282,0.773819058,1.302201359,0.529260641,0.386909529,0.651100679,0.367101095,0.29840571,0.502164321,0.282762719,0.203742736,0.392429969,1.298265542,1.055321971,1.775921246,1.298265542
455,Octopus,MT_60,2013,994.78272,1307.27936,3909.578041,2615.723594,4851.348806,1.019927249,0.68238765,1.265615571,0.509963625,0.341193825,0.632807785,0.254447592,0.205052813,0.380308807,0.282762719,0.203742736,0.392429969,0.899862588,0.725176266,1.344975066,0.899862588
456,Octopus,MT_60,2014,992.521664,1158.941035,3681.657123,2111.032332,4655.726102,0.960467442,0.550724241,1.214581693,0.480233721,0.275362121,0.607290847,0.269585578,0.213183001,0.470159385,0.282762719,0.203742736,0.392429969,0.953398591,0.753928954,1.6627347,0.953398591
457,Octopus,MT_60,2015,776.296384,921.200256,3607.178492,1632.606117,4571.588091,0.941037523,0.425912835,1.192631844,0.470518762,0.212956417,0.596315922,0.215208753,0.169808909,0.475495207,0.282762719,0.203742736,0.392429969,0.761093093,0.600534996,1.681605016,0.761093093
458,Panulirus,MT,2000,5.6,5.6,124.4737482,76.49548401,230.6382675,0.645231317,0.396527642,1.195553562,0.322615658,0.198263821,0.597776781,0.044989406,0.024280446,0.073206936,0.141119648,0.081724848,0.243680538,0.318803275,0.172055744,0.518757926,0.318803275
459,Panulirus,MT,2005,37.85,21.725,145.6750203,84.30888947,243.4702439,0.755131797,0.437029788,1.262070342,0.377565899,0.218514894,0.631035171,0.259824917,0.155460476,0.448944355,0.141119648,0.081724848,0.243680538,1.841167549,1.101621766,3.181302966,1.841167549
460,Panulirus,MT,2006,24.574,22.67466667,141.6293025,85.08322259,225.660445,0.734160115,0.441043678,1.169750153,0.367080058,0.220521839,0.584875077,0.173509292,0.108898128,0.288823099,0.141119648,0.081724848,0.243680538,1.229519024,0.771672332,2.046654046,1.229519024
461,Panulirus,MT,2007,12.724,25.04933333,137.5500505,85.2197447,206.8453681,0.713014603,0.441751364,1.072218931,0.356507302,0.220875682,0.536109465,0.09250451,0.061514551,0.149308122,0.141119648,0.081724848,0.243680538,0.655504114,0.43590352,1.058025042,0.655504114
462,Panulirus,MT,2008,12.616,16.638,131.0638541,83.1354535,183.8746595,0.679392277,0.430947078,0.953146269,0.339696138,0.215473539,0.476573134,0.096258424,0.068611956,0.151752345,0.141119648,0.081724848,0.243680538,0.682105043,0.486197044,1.075345261,0.682105043
463,Panulirus,MT,2009,35.784,20.37466667,134.8027862,85.72016589,178.1519847,0.698773681,0.444345385,0.923481789,0.349386841,0.222172692,0.461740895,0.265454454,0.200862202,0.417451362,0.141119648,0.081724848,0.243680538,1.881059494,1.42334682,2.958137777,1.881059494
464,Panulirus,MT,2010,17.99438,22.13146,134.0292757,85.87909359,165.9916614,0.694764055,0.445169214,0.860446639,0.347382028,0.222584607,0.430223319,0.134257086,0.108405325,0.209531555,0.141119648,0.081724848,0.243680538,0.951370612,0.768180239,1.484779459,0.951370612
465,Panulirus,MT,2011,3.94916,19.24251333,129.1574871,83.95138086,153.401265,0.669510292,0.43517658,0.79518213,0.334755146,0.21758829,0.397591065,0.030576315,0.025743986,0.047041037,0.141119648,0.081724848,0.243680538,0.216669439,0.182426659,0.333341512,0.216669439
466,Panulirus,MT,2012,13.248,11.73051333,126.6385825,82.330032,162.0793244,0.656453112,0.426772036,0.840166359,0.328226556,0.213386018,0.42008318,0.104612668,0.081737754,0.160913335,0.141119648,0.081724848,0.243680538,0.741304769,0.579208887,1.140261735,0.741304769
467,Panulirus,MT,2013,15.4526,10.88325333,133.4615481,84.75944111,180.8195673,0.69182114,0.439365301,0.937309667,0.34591057,0.21968265,0.468654834,0.115783162,0.085458671,0.182311254,0.141119648,0.081724848,0.243680538,0.820460958,0.605575996,1.29189136,0.820460958
468,Panulirus,MT,2014,19.956,16.21886667,142.4516284,86.81497161,201.5116531,0.738422785,0.4500205,1.044570692,0.369211392,0.22501025,0.522285346,0.140089659,0.099031494,0.229868186,0.141119648,0.081724848,0.243680538,0.992701304,0.701755532,1.628888597,0.992701304
469,Panulirus,MT,2015,14.42,16.60953333,144.2818838,81.0114497,219.5957101,0.747910232,0.419936935,1.138312545,0.373955116,0.209968468,0.569156273,0.099943247,0.065666128,0.17799953,0.141119648,0.081724848,0.243680538,0.708216387,0.465322362,1.261337686,0.708216387
470,Panulirus,MT_20,2000,6.72,6.72,151.7811487,93.5415425,282.9278584,0.643391003,0.396516876,1.199313882,0.321695502,0.198258438,0.599656941,0.044274273,0.023751638,0.071839739,0.141119648,0.081724848,0.243680538,0.31373571,0.16830851,0.509069715,0.31373571
471,Panulirus,MT_20,2005,45.42,26.07,173.8210511,102.9775698,299.8239058,0.736816801,0.436515618,1.270935193,0.368408401,0.218257809,0.635467597,0.261303218,0.151488921,0.441066924,0.141119648,0.081724848,0.243680538,1.851643067,1.073478592,3.125482033,1.851643067
472,Panulirus,MT_20,2006,29.4888,27.2096,171.552778,104.4453221,277.1488123,0.72720173,0.44273733,1.174816859,0.363600865,0.221368665,0.58740843,0.171893457,0.1064006,0.282337202,0.141119648,0.081724848,0.243680538,1.218068915,0.753974388,2.000693779,1.218068915
473,Panulirus,MT_20,2007,15.2688,30.0592,167.7254243,104.6924188,253.3560116,0.710977812,0.443784758,1.073960633,0.355488906,0.221892379,0.536980316,0.091034499,0.060266184,0.145844371,0.141119648,0.081724848,0.243680538,0.645087346,0.427057357,1.033480266,0.645087346
474,Panulirus,MT_20,2008,15.1392,19.9656,160.5672416,102.7887371,224.5679425,0.680634714,0.435715168,0.951929769,0.340317357,0.217857584,0.475964885,0.094285733,0.067414787,0.147284619,0.141119648,0.081724848,0.243680538,0.668126188,0.477713684,1.043686129,0.668126188
475,Panulirus,MT_20,2009,42.9408,24.4496,165.1438601,106.9835927,218.7476561,0.700034719,0.453496904,0.927257931,0.35001736,0.226748452,0.463628966,0.260020566,0.196302903,0.401377435,0.141119648,0.081724848,0.243680538,1.842553959,1.391038782,2.844234946,1.842553959
476,Panulirus,MT_20,2010,21.593256,26.557752,164.7059481,106.7731477,202.9955245,0.698178437,0.452604841,0.860485609,0.349089219,0.22630242,0.430242804,0.131101859,0.106373064,0.202234892,0.141119648,0.081724848,0.243680538,0.929012089,0.753779264,1.433073954,0.929012089
477,Panulirus,MT_20,2011,4.738992,23.091016,158.6982379,104.6802614,187.6040698,0.672712121,0.443733224,0.795242174,0.336356061,0.221866612,0.397621087,0.029861655,0.025260603,0.045271114,0.141119648,0.081724848,0.243680538,0.211605224,0.179001321,0.320799507,0.211605224
478,Panulirus,MT_20,2012,15.8976,14.076616,156.0509281,102.0808794,199.1233764,0.661490337,0.432714603,0.84407181,0.330745168,0.216357301,0.422035905,0.101874434,0.079837939,0.155735335,0.141119648,0.081724848,0.243680538,0.721901136,0.565746444,1.103569471,0.721901136
479,Panulirus,MT_20,2013,18.54312,13.059904,164.1178832,104.6988281,222.6791369,0.695685666,0.443811927,0.943923238,0.347842833,0.221905963,0.471961619,0.11298659,0.083272821,0.177109146,0.141119648,0.081724848,0.243680538,0.800643934,0.590086657,1.255028255,0.800643934
480,Panulirus,MT_20,2014,23.9472,19.46264,175.1403483,107.5053803,249.4033384,0.742409221,0.45570873,1.057205493,0.371204611,0.227854365,0.528602746,0.136731486,0.096017961,0.222753503,0.141119648,0.081724848,0.243680538,0.968904666,0.68040108,1.578472634,0.968904666
481,Panulirus,MT_20,2015,17.304,19.93144,177.8366672,99.12853416,270.6941943,0.753838752,0.420199792,1.147456129,0.376919376,0.210099896,0.573728064,0.097302768,0.063924533,0.174561242,0.141119648,0.081724848,0.243680538,0.689505462,0.452981098,1.236973334,0.689505462
482,Panulirus,MT_40,2000,7.84,7.84,177.2792948,109.3302031,330.7050106,0.643040536,0.396570578,1.199557611,0.321520268,0.198285289,0.599778805,0.044224003,0.023706928,0.07170937,0.141119648,0.081724848,0.243680538,0.313379485,0.167991691,0.508145897,0.313379485
483,Panulirus,MT_40,2005,52.99,30.415,202.1662364,120.4108179,349.7566255,0.733312287,0.436763002,1.268663034,0.366656143,0.218381501,0.634331517,0.262111028,0.15150535,0.440076738,0.141119648,0.081724848,0.243680538,1.857367357,1.073595011,3.118465389,1.857367357
484,Panulirus,MT_40,2006,34.4036,31.74453333,200.3257623,121.66791,324.5291942,0.726636383,0.441322819,1.177156234,0.363318192,0.220661409,0.588578117,0.171738271,0.106010802,0.282766425,0.141119648,0.081724848,0.243680538,1.216969239,0.751212202,2.003735335,1.216969239
485,Panulirus,MT_40,2007,17.8136,35.06906667,195.9238171,121.7225314,296.0513523,0.710669323,0.441520945,1.073859305,0.355334661,0.220760473,0.536929653,0.090921054,0.060170642,0.146345954,0.141119648,0.081724848,0.243680538,0.644283454,0.426380331,1.037034574,0.644283454
486,Panulirus,MT_40,2008,17.6624,23.2932,186.8494088,118.2437589,263.0430829,0.67775396,0.428902485,0.954129275,0.33887698,0.214451243,0.477064638,0.09452746,0.067146415,0.149372789,0.141119648,0.081724848,0.243680538,0.669839113,0.47581195,1.058483284,0.669839113
487,Panulirus,MT_40,2009,50.0976,28.52453333,192.6806395,122.2025152,255.0855097,0.69890543,0.443261978,0.925264979,0.349452715,0.221630989,0.462632489,0.260003289,0.196395319,0.409955556,0.141119648,0.081724848,0.243680538,1.842431529,1.391693655,2.905021102,1.842431529
488,Panulirus,MT_40,2010,25.192132,30.984044,192.6163518,122.3855463,236.7290106,0.698672241,0.443925882,0.858680931,0.34933612,0.221962941,0.429340465,0.130789166,0.106417595,0.205842379,0.141119648,0.081724848,0.243680538,0.926796288,0.754094816,1.458637275,0.926796288
489,Panulirus,MT_40,2011,5.528824,26.93951867,185.371685,119.5443009,219.1252462,0.672393851,0.433619907,0.794827258,0.336196926,0.216809954,0.397413629,0.029825612,0.025231342,0.046249164,0.141119648,0.081724848,0.243680538,0.21134982,0.178793968,0.327730155,0.21134982
490,Panulirus,MT_40,2012,18.5472,16.42271867,181.4517852,116.5603296,232.6210345,0.658175301,0.422796226,0.843780177,0.329087651,0.211398113,0.421890088,0.102215583,0.079731397,0.159121033,0.141119648,0.081724848,0.243680538,0.724318579,0.564991466,1.127561149,0.724318579
491,Panulirus,MT_40,2013,21.63364,15.23655467,190.7917043,119.498818,259.228171,0.692053745,0.433454928,0.940291545,0.346026872,0.216727464,0.470145773,0.113388787,0.083454047,0.181036435,0.141119648,0.081724848,0.243680538,0.803493978,0.591370856,1.282857756,0.803493978
